;DateTime,Heat (WATT/m)
08/04/2016 14:35:25,8557.42723857713
08/04/2016 14:50:25,10411.9002792049
08/04/2016 15:05:25,13410.8737642137
08/04/2016 15:20:25,17030.01102874
08/04/2016 15:35:25,19482.6561201963
08/04/2016 15:50:25,21666.3008096465
08/04/2016 16:05:25,22242.4696752708
08/04/2016 16:20:25,19149.8129905892
08/04/2016 16:35:25,13358.508834538
08/04/2016 16:50:25,5577.26293130339
08/04/2016 17:05:25,0
08/04/2016 17:20:25,0
08/04/2016 17:35:25,0
08/04/2016 17:50:25,0
08/04/2016 18:05:25,0
08/04/2016 18:20:25,0
08/04/2016 18:35:25,0
08/04/2016 18:50:25,0
08/04/2016 19:05:25,0
08/04/2016 19:20:25,0
08/04/2016 19:35:25,0
08/04/2016 19:50:25,0
08/04/2016 20:05:25,0
08/04/2016 20:20:25,0
08/04/2016 20:35:25,0
08/04/2016 20:50:25,0
08/04/2016 21:05:25,0
08/04/2016 21:20:25,0
08/04/2016 21:35:25,0
08/04/2016 21:50:25,0
08/04/2016 22:05:25,0
08/04/2016 22:20:25,0
08/04/2016 22:35:25,0
08/04/2016 22:50:25,0
08/04/2016 23:05:25,0
08/04/2016 23:20:25,0
08/04/2016 23:35:25,0
08/04/2016 23:50:25,0
08/05/2016 00:05:25,0
08/05/2016 00:20:25,0
08/05/2016 00:35:25,0
08/05/2016 00:50:25,0
08/05/2016 01:05:25,0
08/05/2016 01:20:25,0
08/05/2016 01:35:25,0
08/05/2016 01:50:25,262.100587318045
08/05/2016 02:05:25,799.041503285866
08/05/2016 02:20:25,649.14844844404
08/05/2016 02:35:25,1066.18779961256
08/05/2016 02:50:25,1427.22155575354
08/05/2016 03:05:25,1102.45768507678
08/05/2016 03:20:25,724.600527983498
08/05/2016 03:35:25,870.690971652924
08/05/2016 03:50:25,1551.71185197984
08/05/2016 04:05:25,2185.23797800113
08/05/2016 04:20:25,2779.16594895055
08/05/2016 04:35:25,2185.98197176449
08/05/2016 04:50:25,1557.08416316887
08/05/2016 05:05:25,2015.22881758965
08/05/2016 05:20:25,2438.22414211314
08/05/2016 05:35:25,2821.7963054786
08/05/2016 05:50:25,2625.62901515897
08/05/2016 06:05:25,2386.5402062381
08/05/2016 06:20:25,2650.67487272584
08/05/2016 06:35:25,3394.83094807184
08/05/2016 06:50:25,3552.64798130524
08/05/2016 07:05:25,3136.28328901426
08/05/2016 07:20:25,3762.12339512801
08/05/2016 07:35:25,3876.00485892951
08/05/2016 07:50:25,3485.15004302046
08/05/2016 08:05:25,3105.11678160935
08/05/2016 08:20:25,3234.30548552112
08/05/2016 08:35:25,3854.91570150949
08/05/2016 08:50:25,3936.65372127324
08/05/2016 09:05:25,3580.28465002114
08/05/2016 09:20:25,3690.35649011965
08/05/2016 09:35:25,4158.86989781423
08/05/2016 09:50:25,4594.48485668629
08/05/2016 10:05:25,4613.92028116007
08/05/2016 10:20:25,4598.71158999258
08/05/2016 10:35:25,4954.09267132184
08/05/2016 10:50:25,4869.79875180437
08/05/2016 11:05:25,4743.4566050191
08/05/2016 11:20:25,4985.50196962096
08/05/2016 11:35:25,5180.76628011666
